,Unnamed: 0,path,x,y,w,h,image_id
2062,2062,HAM10000_images_part_1/ISIC_0027207.jpg,75,71,316,348,ISIC_0027207
2063,2063,HAM10000_images_part_1/ISIC_0028134.jpg,4,58,599,407,ISIC_0028134
2064,2064,HAM10000_images_part_1/ISIC_0026119.jpg,61,26,386,431,ISIC_0026119
2065,2065,HAM10000_images_part_1/ISIC_0027561.jpg,96,24,369,437,ISIC_0027561
2066,2066,HAM10000_images_part_1/ISIC_0028652.jpg,210,180,192,176,ISIC_0028652
2067,2067,HAM10000_images_part_1/ISIC_0025376.jpg,212,103,190,212,ISIC_0025376
2068,2068,HAM10000_images_part_1/ISIC_0028861.jpg,73,81,299,328,ISIC_0028861
2069,2069,HAM10000_images_part_1/ISIC_0026694.jpg,145,97,438,288,ISIC_0026694
2070,2070,HAM10000_images_part_1/ISIC_0024929.jpg,265,0,385,449,ISIC_0024929
2071,2071,HAM10000_images_part_1/ISIC_0026858.jpg,236,27,164,151,ISIC_0026858
2072,2072,HAM10000_images_part_1/ISIC_0028875.jpg,156,3,386,435,ISIC_0028875
2073,2073,HAM10000_images_part_1/ISIC_0026680.jpg,0,34,152,176,ISIC_0026680
2074,2074,HAM10000_images_part_1/ISIC_0025389.jpg,38,19,176,186,ISIC_0025389
2075,2075,HAM10000_images_part_1/ISIC_0028685.jpg,88,126,232,257,ISIC_0028685
2076,2076,HAM10000_images_part_1/ISIC_0026870.jpg,188,150,235,230,ISIC_0026870
2077,2077,HAM10000_images_part_1/ISIC_0024901.jpg,87,67,410,352,ISIC_0024901
2078,2078,HAM10000_images_part_1/ISIC_0024915.jpg,465,301,108,109,ISIC_0024915
2079,2079,HAM10000_images_part_1/ISIC_0028691.jpg,0,45,560,395,ISIC_0028691
2080,2080,HAM10000_images_part_1/ISIC_0026864.jpg,88,107,226,225,ISIC_0026864
2081,2081,HAM10000_images_part_1/ISIC_0028849.jpg,215,163,175,148,ISIC_0028849
2082,2082,HAM10000_images_part_1/ISIC_0026333.jpg,224,101,244,247,ISIC_0026333
2083,2083,HAM10000_images_part_1/ISIC_0029000.jpg,158,66,313,274,ISIC_0029000
2084,2084,HAM10000_images_part_1/ISIC_0024524.jpg,168,97,249,238,ISIC_0024524
2085,2085,HAM10000_images_part_1/ISIC_0028478.jpg,67,64,452,324,ISIC_0028478
2086,2086,HAM10000_images_part_1/ISIC_0026455.jpg,71,5,338,250,ISIC_0026455
2087,2087,HAM10000_images_part_1/ISIC_0027993.jpg,177,97,231,185,ISIC_0027993
2088,2088,HAM10000_images_part_1/ISIC_0026441.jpg,132,0,428,379,ISIC_0026441
2089,2089,HAM10000_images_part_1/ISIC_0027987.jpg,184,111,224,215,ISIC_0027987
2090,2090,HAM10000_images_part_1/ISIC_0025148.jpg,106,110,394,253,ISIC_0025148
2091,2091,HAM10000_images_part_1/ISIC_0024530.jpg,167,114,325,254,ISIC_0024530
2092,2092,HAM10000_images_part_1/ISIC_0026327.jpg,231,221,145,140,ISIC_0026327
2093,2093,HAM10000_images_part_1/ISIC_0029014.jpg,113,50,331,415,ISIC_0029014
2094,2094,HAM10000_images_part_1/ISIC_0027039.jpg,137,21,386,365,ISIC_0027039
2095,2095,HAM10000_images_part_1/ISIC_0024518.jpg,68,0,428,449,ISIC_0024518
2096,2096,HAM10000_images_part_1/ISIC_0025606.jpg,211,0,199,183,ISIC_0025606
2097,2097,HAM10000_images_part_1/ISIC_0028322.jpg,124,100,350,331,ISIC_0028322
2098,2098,HAM10000_images_part_1/ISIC_0027011.jpg,17,12,579,387,ISIC_0027011
2099,2099,HAM10000_images_part_1/ISIC_0028444.jpg,59,10,397,400,ISIC_0028444
2100,2100,HAM10000_images_part_1/ISIC_0027777.jpg,144,54,287,295,ISIC_0027777
2101,2101,HAM10000_images_part_1/ISIC_0026469.jpg,26,0,571,449,ISIC_0026469
2102,2102,HAM10000_images_part_1/ISIC_0025160.jpg,0,12,467,412,ISIC_0025160
2103,2103,HAM10000_images_part_1/ISIC_0025174.jpg,182,0,320,407,ISIC_0025174
2104,2104,HAM10000_images_part_1/ISIC_0028450.jpg,163,117,279,205,ISIC_0028450
2105,2105,HAM10000_images_part_1/ISIC_0027763.jpg,198,0,292,184,ISIC_0027763
2106,2106,HAM10000_images_part_1/ISIC_0029028.jpg,126,89,330,275,ISIC_0029028
2107,2107,HAM10000_images_part_1/ISIC_0028336.jpg,254,143,222,244,ISIC_0028336
2108,2108,HAM10000_images_part_1/ISIC_0027005.jpg,279,68,180,148,ISIC_0027005
2109,2109,HAM10000_images_part_1/ISIC_0025612.jpg,8,0,386,449,ISIC_0025612
2110,2110,HAM10000_images_part_1/ISIC_0025821.jpg,124,0,333,304,ISIC_0025821
2111,2111,HAM10000_images_part_1/ISIC_0026496.jpg,109,66,275,308,ISIC_0026496
2112,2112,HAM10000_images_part_1/ISIC_0027950.jpg,251,40,267,229,ISIC_0027950
2113,2113,HAM10000_images_part_1/ISIC_0027788.jpg,172,176,118,120,ISIC_0027788
2114,2114,HAM10000_images_part_1/ISIC_0026482.jpg,75,70,418,290,ISIC_0026482
2115,2115,HAM10000_images_part_1/ISIC_0027944.jpg,132,40,271,314,ISIC_0027944
2116,2116,HAM10000_images_part_1/ISIC_0025835.jpg,150,71,305,282,ISIC_0025835
2117,2117,HAM10000_images_part_1/ISIC_0028487.jpg,101,39,396,395,ISIC_0028487
2118,2118,HAM10000_images_part_1/ISIC_0027978.jpg,190,115,241,221,ISIC_0027978
2119,2119,HAM10000_images_part_1/ISIC_0028493.jpg,159,219,131,147,ISIC_0028493
2120,2120,HAM10000_images_part_1/ISIC_0025809.jpg,218,110,178,214,ISIC_0025809
2121,2121,HAM10000_images_part_1/ISIC_0027159.jpg,55,12,548,444,ISIC_0027159
2122,2122,HAM10000_images_part_1/ISIC_0026247.jpg,226,118,174,194,ISIC_0026247
2123,2123,HAM10000_images_part_1/ISIC_0029174.jpg,137,93,308,321,ISIC_0029174
2124,2124,HAM10000_images_part_1/ISIC_0024450.jpg,152,282,132,145,ISIC_0024450
2125,2125,HAM10000_images_part_1/ISIC_0025996.jpg,0,7,599,425,ISIC_0025996
2126,2126,HAM10000_images_part_1/ISIC_0024336.jpg,208,66,284,333,ISIC_0024336
2127,2127,HAM10000_images_part_1/ISIC_0025028.jpg,188,0,124,116,ISIC_0025028
2128,2128,HAM10000_images_part_1/ISIC_0026521.jpg,44,0,274,251,ISIC_0026521
2129,2129,HAM10000_images_part_1/ISIC_0026535.jpg,94,87,343,406,ISIC_0026535
2130,2130,HAM10000_images_part_1/ISIC_0028518.jpg,97,42,368,364,ISIC_0028518
2131,2131,HAM10000_images_part_1/ISIC_0024322.jpg,157,92,330,309,ISIC_0024322
2132,2132,HAM10000_images_part_1/ISIC_0024444.jpg,90,32,350,321,ISIC_0024444
2133,2133,HAM10000_images_part_1/ISIC_0025982.jpg,195,13,366,412,ISIC_0025982
2134,2134,HAM10000_images_part_1/ISIC_0026253.jpg,262,106,116,122,ISIC_0026253
2135,2135,HAM10000_images_part_1/ISIC_0029160.jpg,118,159,263,229,ISIC_0029160
2136,2136,HAM10000_images_part_1/ISIC_0025772.jpg,0,66,267,304,ISIC_0025772
2137,2137,HAM10000_images_part_1/ISIC_0028256.jpg,4,86,277,414,ISIC_0028256
2138,2138,HAM10000_images_part_1/ISIC_0027165.jpg,138,115,252,304,ISIC_0027165
2139,2139,HAM10000_images_part_1/ISIC_0029148.jpg,69,0,448,429,ISIC_0029148
2140,2140,HAM10000_images_part_1/ISIC_0028530.jpg,172,85,311,286,ISIC_0028530
2141,2141,HAM10000_images_part_1/ISIC_0027603.jpg,175,60,260,259,ISIC_0027603
2142,2142,HAM10000_images_part_1/ISIC_0025014.jpg,370,0,225,306,ISIC_0025014
2143,2143,HAM10000_images_part_1/ISIC_0025000.jpg,259,178,171,162,ISIC_0025000
2144,2144,HAM10000_images_part_1/ISIC_0026509.jpg,0,0,305,449,ISIC_0026509
2145,2145,HAM10000_images_part_1/ISIC_0028524.jpg,141,30,345,350,ISIC_0028524
2146,2146,HAM10000_images_part_1/ISIC_0027617.jpg,163,156,272,215,ISIC_0027617
2147,2147,HAM10000_images_part_1/ISIC_0028242.jpg,0,331,213,169,ISIC_0028242
2148,2148,HAM10000_images_part_1/ISIC_0027171.jpg,73,8,461,423,ISIC_0027171
2149,2149,HAM10000_images_part_1/ISIC_0025766.jpg,132,66,304,327,ISIC_0025766
2150,2150,HAM10000_images_part_1/ISIC_0024478.jpg,171,155,262,179,ISIC_0024478
2151,2151,HAM10000_images_part_1/ISIC_0024493.jpg,363,43,157,179,ISIC_0024493
2152,2152,HAM10000_images_part_1/ISIC_0025955.jpg,177,116,247,219,ISIC_0025955
2153,2153,HAM10000_images_part_1/ISIC_0026284.jpg,234,121,225,198,ISIC_0026284
2154,2154,HAM10000_images_part_1/ISIC_0027824.jpg,0,90,302,410,ISIC_0027824
2155,2155,HAM10000_images_part_1/ISIC_0027830.jpg,180,93,285,328,ISIC_0027830
2156,2156,HAM10000_images_part_1/ISIC_0026290.jpg,150,0,331,429,ISIC_0026290
2157,2157,HAM10000_images_part_1/ISIC_0024487.jpg,181,125,257,278,ISIC_0024487
2158,2158,HAM10000_images_part_1/ISIC_0025941.jpg,99,84,370,280,ISIC_0025941
2159,2159,HAM10000_images_part_1/ISIC_0025799.jpg,262,190,119,136,ISIC_0025799
2160,2160,HAM10000_images_part_1/ISIC_0028295.jpg,125,112,230,274,ISIC_0028295
2161,2161,HAM10000_images_part_1/ISIC_0025969.jpg,206,161,418,305,ISIC_0025969
2162,2162,HAM10000_images_part_1/ISIC_0027818.jpg,0,0,390,265,ISIC_0027818
2163,2163,HAM10000_images_part_1/ISIC_0028281.jpg,99,42,318,336,ISIC_0028281
2164,2164,HAM10000_images_part_1/ISIC_0026723.jpg,64,0,475,429,ISIC_0026723
2165,2165,HAM10000_images_part_1/ISIC_0024652.jpg,64,159,282,313,ISIC_0024652
2166,2166,HAM10000_images_part_1/ISIC_0026045.jpg,310,143,296,300,ISIC_0026045
2167,2167,HAM10000_images_part_1/ISIC_0028068.jpg,226,79,276,346,ISIC_0028068
2168,2168,HAM10000_images_part_1/ISIC_0026051.jpg,59,12,447,420,ISIC_0026051
2169,2169,HAM10000_images_part_1/ISIC_0024646.jpg,346,176,114,108,ISIC_0024646
2170,2170,HAM10000_images_part_1/ISIC_0025558.jpg,404,3,159,138,ISIC_0025558
2171,2171,HAM10000_images_part_1/ISIC_0027429.jpg,0,178,167,322,ISIC_0027429
2172,2172,HAM10000_images_part_1/ISIC_0026737.jpg,98,140,107,108,ISIC_0026737
2173,2173,HAM10000_images_part_1/ISIC_0025216.jpg,129,0,341,446,ISIC_0025216
2174,2174,HAM10000_images_part_1/ISIC_0027401.jpg,102,18,426,394,ISIC_0027401
2175,2175,HAM10000_images_part_1/ISIC_0028732.jpg,0,298,346,202,ISIC_0028732
2176,2176,HAM10000_images_part_1/ISIC_0026079.jpg,99,17,344,449,ISIC_0026079
2177,2177,HAM10000_images_part_1/ISIC_0027367.jpg,78,66,378,324,ISIC_0027367
2178,2178,HAM10000_images_part_1/ISIC_0028054.jpg,126,64,326,332,ISIC_0028054
2179,2179,HAM10000_images_part_1/ISIC_0025570.jpg,401,206,207,237,ISIC_0025570
2180,2180,HAM10000_images_part_1/ISIC_0025564.jpg,205,147,142,175,ISIC_0025564
2181,2181,HAM10000_images_part_1/ISIC_0027373.jpg,228,193,310,263,ISIC_0027373
2182,2182,HAM10000_images_part_1/ISIC_0028040.jpg,188,93,328,304,ISIC_0028040
2183,2183,HAM10000_images_part_1/ISIC_0027415.jpg,95,57,495,366,ISIC_0027415
2184,2184,HAM10000_images_part_1/ISIC_0028726.jpg,45,52,431,303,ISIC_0028726
2185,2185,HAM10000_images_part_1/ISIC_0025202.jpg,135,157,350,310,ISIC_0025202
2186,2186,HAM10000_images_part_1/ISIC_0028915.jpg,241,55,287,345,ISIC_0028915
2187,2187,HAM10000_images_part_1/ISIC_0026938.jpg,0,0,599,436,ISIC_0026938
2188,2188,HAM10000_images_part_1/ISIC_0027398.jpg,101,91,373,281,ISIC_0027398
2189,2189,HAM10000_images_part_1/ISIC_0026086.jpg,11,0,583,449,ISIC_0026086
2190,2190,HAM10000_images_part_1/ISIC_0024849.jpg,122,10,415,338,ISIC_0024849
2191,2191,HAM10000_images_part_1/ISIC_0024691.jpg,304,336,346,164,ISIC_0024691
2192,2192,HAM10000_images_part_1/ISIC_0024685.jpg,33,58,505,327,ISIC_0024685
2193,2193,HAM10000_images_part_1/ISIC_0026092.jpg,195,74,227,244,ISIC_0026092
2194,2194,HAM10000_images_part_1/ISIC_0028901.jpg,128,65,313,311,ISIC_0028901
2195,2195,HAM10000_images_part_1/ISIC_0028929.jpg,349,67,193,234,ISIC_0028929
2196,2196,HAM10000_images_part_1/ISIC_0026904.jpg,118,0,348,350,ISIC_0026904
2197,2197,HAM10000_images_part_1/ISIC_0024875.jpg,101,45,365,332,ISIC_0024875
2198,2198,HAM10000_images_part_1/ISIC_0028097.jpg,0,0,321,399,ISIC_0028097
2199,2199,HAM10000_images_part_1/ISIC_0028083.jpg,163,0,427,449,ISIC_0028083
2200,2200,HAM10000_images_part_1/ISIC_0024861.jpg,65,15,441,438,ISIC_0024861
2201,2201,HAM10000_images_part_1/ISIC_0026910.jpg,137,160,335,267,ISIC_0026910
2202,2202,HAM10000_images_part_1/ISIC_0028095.jpg,306,150,130,134,ISIC_0028095
2203,2203,HAM10000_images_part_1/ISIC_0024877.jpg,143,180,182,191,ISIC_0024877
2204,2204,HAM10000_images_part_1/ISIC_0026906.jpg,165,87,194,217,ISIC_0026906
2205,2205,HAM10000_images_part_1/ISIC_0026912.jpg,177,0,221,221,ISIC_0026912
2206,2206,HAM10000_images_part_1/ISIC_0024863.jpg,215,165,429,335,ISIC_0024863
2207,2207,HAM10000_images_part_1/ISIC_0028081.jpg,152,135,279,315,ISIC_0028081
2208,2208,HAM10000_images_part_1/ISIC_0024693.jpg,0,0,100,100,ISIC_0024693
2209,2209,HAM10000_images_part_1/ISIC_0026084.jpg,176,118,251,222,ISIC_0026084
2210,2210,HAM10000_images_part_1/ISIC_0028917.jpg,53,116,438,340,ISIC_0028917
2211,2211,HAM10000_images_part_1/ISIC_0028903.jpg,0,23,599,391,ISIC_0028903
2212,2212,HAM10000_images_part_1/ISIC_0026090.jpg,152,63,105,105,ISIC_0026090
2213,2213,HAM10000_images_part_1/ISIC_0024687.jpg,132,161,243,264,ISIC_0024687
2214,2214,HAM10000_images_part_1/ISIC_0025599.jpg,170,110,244,249,ISIC_0025599
2215,2215,HAM10000_images_part_1/ISIC_0025572.jpg,65,0,472,444,ISIC_0025572
2216,2216,HAM10000_images_part_1/ISIC_0027365.jpg,197,110,207,214,ISIC_0027365
2217,2217,HAM10000_images_part_1/ISIC_0028056.jpg,159,114,269,251,ISIC_0028056
2218,2218,HAM10000_images_part_1/ISIC_0027403.jpg,116,56,359,322,ISIC_0027403
2219,2219,HAM10000_images_part_1/ISIC_0028730.jpg,158,215,203,179,ISIC_0028730
2220,2220,HAM10000_images_part_1/ISIC_0025214.jpg,396,17,139,148,ISIC_0025214
2221,2221,HAM10000_images_part_1/ISIC_0025200.jpg,68,64,386,279,ISIC_0025200
2222,2222,HAM10000_images_part_1/ISIC_0026709.jpg,18,182,193,164,ISIC_0026709
2223,2223,HAM10000_images_part_1/ISIC_0027417.jpg,82,67,365,419,ISIC_0027417
2224,2224,HAM10000_images_part_1/ISIC_0028724.jpg,156,112,200,212,ISIC_0028724
2225,2225,HAM10000_images_part_1/ISIC_0027371.jpg,212,129,184,169,ISIC_0027371
2226,2226,HAM10000_images_part_1/ISIC_0028042.jpg,48,27,152,169,ISIC_0028042
2227,2227,HAM10000_images_part_1/ISIC_0025566.jpg,85,78,382,399,ISIC_0025566
2228,2228,HAM10000_images_part_1/ISIC_0024678.jpg,255,101,313,272,ISIC_0024678
2229,2229,HAM10000_images_part_1/ISIC_0027359.jpg,131,177,325,244,ISIC_0027359
2230,2230,HAM10000_images_part_1/ISIC_0026047.jpg,198,119,231,191,ISIC_0026047
2231,2231,HAM10000_images_part_1/ISIC_0024888.jpg,190,130,272,311,ISIC_0024888
2232,2232,HAM10000_images_part_1/ISIC_0024650.jpg,54,82,421,384,ISIC_0024650
2233,2233,HAM10000_images_part_1/ISIC_0025228.jpg,149,87,264,227,ISIC_0025228
2234,2234,HAM10000_images_part_1/ISIC_0026721.jpg,117,15,307,346,ISIC_0026721
2235,2235,HAM10000_images_part_1/ISIC_0026735.jpg,0,174,444,324,ISIC_0026735
2236,2236,HAM10000_images_part_1/ISIC_0028718.jpg,68,2,457,429,ISIC_0028718
2237,2237,HAM10000_images_part_1/ISIC_0024644.jpg,338,184,250,215,ISIC_0024644
2238,2238,HAM10000_images_part_1/ISIC_0026053.jpg,67,37,462,276,ISIC_0026053
2239,2239,HAM10000_images_part_1/ISIC_0028297.jpg,112,45,393,373,ISIC_0028297
2240,2240,HAM10000_images_part_1/ISIC_0029189.jpg,29,0,543,445,ISIC_0029189
2241,2241,HAM10000_images_part_1/ISIC_0028283.jpg,360,198,107,106,ISIC_0028283
2242,2242,HAM10000_images_part_1/ISIC_0027826.jpg,199,255,169,169,ISIC_0027826
2243,2243,HAM10000_images_part_1/ISIC_0027198.jpg,199,148,171,182,ISIC_0027198
2244,2244,HAM10000_images_part_1/ISIC_0026286.jpg,148,114,277,265,ISIC_0026286
2245,2245,HAM10000_images_part_1/ISIC_0025957.jpg,79,86,210,263,ISIC_0025957
2246,2246,HAM10000_images_part_1/ISIC_0024491.jpg,64,44,211,189,ISIC_0024491
2247,2247,HAM10000_images_part_1/ISIC_0025943.jpg,200,152,153,158,ISIC_0025943
2248,2248,HAM10000_images_part_1/ISIC_0024485.jpg,109,33,226,245,ISIC_0024485
2249,2249,HAM10000_images_part_1/ISIC_0026292.jpg,122,21,329,399,ISIC_0026292
2250,2250,HAM10000_images_part_1/ISIC_0027832.jpg,156,90,199,196,ISIC_0027832
2251,2251,HAM10000_images_part_1/ISIC_0025016.jpg,229,158,127,124,ISIC_0025016
2252,2252,HAM10000_images_part_1/ISIC_0024308.jpg,32,39,549,437,ISIC_0024308
2253,2253,HAM10000_images_part_1/ISIC_0028532.jpg,107,86,199,257,ISIC_0028532
2254,2254,HAM10000_images_part_1/ISIC_0027601.jpg,199,88,193,259,ISIC_0027601
2255,2255,HAM10000_images_part_1/ISIC_0026279.jpg,98,0,403,342,ISIC_0026279
2256,2256,HAM10000_images_part_1/ISIC_0028254.jpg,229,35,363,284,ISIC_0028254
2257,2257,HAM10000_images_part_1/ISIC_0027167.jpg,59,140,418,248,ISIC_0027167
2258,2258,HAM10000_images_part_1/ISIC_0025770.jpg,123,165,292,253,ISIC_0025770
2259,2259,HAM10000_images_part_1/ISIC_0025764.jpg,0,0,100,100,ISIC_0025764
2260,2260,HAM10000_images_part_1/ISIC_0028240.jpg,364,0,284,305,ISIC_0028240
2261,2261,HAM10000_images_part_1/ISIC_0027173.jpg,124,34,358,401,ISIC_0027173
2262,2262,HAM10000_images_part_1/ISIC_0028526.jpg,71,366,114,121,ISIC_0028526
2263,2263,HAM10000_images_part_1/ISIC_0027615.jpg,120,80,248,231,ISIC_0027615
2264,2264,HAM10000_images_part_1/ISIC_0025002.jpg,99,65,407,303,ISIC_0025002
2265,2265,HAM10000_images_part_1/ISIC_0026523.jpg,309,0,262,197,ISIC_0026523
2266,2266,HAM10000_images_part_1/ISIC_0024334.jpg,81,17,369,449,ISIC_0024334
2267,2267,HAM10000_images_part_1/ISIC_0025994.jpg,77,49,457,253,ISIC_0025994
2268,2268,HAM10000_images_part_1/ISIC_0024452.jpg,276,98,209,180,ISIC_0024452
2269,2269,HAM10000_images_part_1/ISIC_0026245.jpg,86,18,481,413,ISIC_0026245
2270,2270,HAM10000_images_part_1/ISIC_0029176.jpg,198,184,126,124,ISIC_0029176
2271,2271,HAM10000_images_part_1/ISIC_0028268.jpg,119,51,340,377,ISIC_0028268
2272,2272,HAM10000_images_part_1/ISIC_0026251.jpg,237,177,122,127,ISIC_0026251
2273,2273,HAM10000_images_part_1/ISIC_0029162.jpg,86,42,374,402,ISIC_0029162
2274,2274,HAM10000_images_part_1/ISIC_0025980.jpg,38,52,360,361,ISIC_0025980
2275,2275,HAM10000_images_part_1/ISIC_0024446.jpg,136,79,171,222,ISIC_0024446
2276,2276,HAM10000_images_part_1/ISIC_0025758.jpg,81,43,387,293,ISIC_0025758
2277,2277,HAM10000_images_part_1/ISIC_0024320.jpg,304,0,346,242,ISIC_0024320
2278,2278,HAM10000_images_part_1/ISIC_0027629.jpg,209,156,155,170,ISIC_0027629
2279,2279,HAM10000_images_part_1/ISIC_0026537.jpg,75,0,438,438,ISIC_0026537
2280,2280,HAM10000_images_part_1/ISIC_0028485.jpg,325,0,255,279,ISIC_0028485
2281,2281,HAM10000_images_part_1/ISIC_0028491.jpg,131,27,229,254,ISIC_0028491
2282,2282,HAM10000_images_part_1/ISIC_0027952.jpg,85,12,292,337,ISIC_0027952
2283,2283,HAM10000_images_part_1/ISIC_0026494.jpg,202,125,190,202,ISIC_0026494
2284,2284,HAM10000_images_part_1/ISIC_0025823.jpg,83,5,457,424,ISIC_0025823
2285,2285,HAM10000_images_part_1/ISIC_0025837.jpg,186,198,129,119,ISIC_0025837
2286,2286,HAM10000_images_part_1/ISIC_0027946.jpg,242,49,108,110,ISIC_0027946
2287,2287,HAM10000_images_part_1/ISIC_0026480.jpg,13,22,560,400,ISIC_0026480
2288,2288,HAM10000_images_part_1/ISIC_0025189.jpg,22,0,565,449,ISIC_0025189
2289,2289,HAM10000_images_part_1/ISIC_0025162.jpg,283,278,175,156,ISIC_0025162
2290,2290,HAM10000_images_part_1/ISIC_0028446.jpg,164,107,267,258,ISIC_0028446
2291,2291,HAM10000_images_part_1/ISIC_0027775.jpg,45,308,487,192,ISIC_0027775
2292,2292,HAM10000_images_part_1/ISIC_0028320.jpg,152,99,279,264,ISIC_0028320
2293,2293,HAM10000_images_part_1/ISIC_0027013.jpg,115,5,284,397,ISIC_0027013
2294,2294,HAM10000_images_part_1/ISIC_0025604.jpg,232,388,140,112,ISIC_0025604
2295,2295,HAM10000_images_part_1/ISIC_0025610.jpg,233,157,141,138,ISIC_0025610
2296,2296,HAM10000_images_part_1/ISIC_0028334.jpg,306,249,138,151,ISIC_0028334
2297,2297,HAM10000_images_part_1/ISIC_0027007.jpg,196,138,217,212,ISIC_0027007
2298,2298,HAM10000_images_part_1/ISIC_0026319.jpg,39,130,147,133,ISIC_0026319
2299,2299,HAM10000_images_part_1/ISIC_0028452.jpg,412,46,238,275,ISIC_0028452
2300,2300,HAM10000_images_part_1/ISIC_0027761.jpg,139,105,400,295,ISIC_0027761
2301,2301,HAM10000_images_part_1/ISIC_0025176.jpg,136,0,155,148,ISIC_0025176
2302,2302,HAM10000_images_part_1/ISIC_0027991.jpg,275,0,359,243,ISIC_0027991
2303,2303,HAM10000_images_part_1/ISIC_0026457.jpg,56,164,353,309,ISIC_0026457
2304,2304,HAM10000_images_part_1/ISIC_0027749.jpg,47,17,407,397,ISIC_0027749
2305,2305,HAM10000_images_part_1/ISIC_0025638.jpg,208,154,216,173,ISIC_0025638
2306,2306,HAM10000_images_part_1/ISIC_0024526.jpg,122,92,479,348,ISIC_0024526
2307,2307,HAM10000_images_part_1/ISIC_0026331.jpg,80,21,416,389,ISIC_0026331
2308,2308,HAM10000_images_part_1/ISIC_0029002.jpg,226,90,187,198,ISIC_0029002
2309,2309,HAM10000_images_part_1/ISIC_0028308.jpg,298,73,164,146,ISIC_0028308
2310,2310,HAM10000_images_part_1/ISIC_0026325.jpg,52,0,464,449,ISIC_0026325
2311,2311,HAM10000_images_part_1/ISIC_0029016.jpg,76,78,448,314,ISIC_0029016
2312,2312,HAM10000_images_part_1/ISIC_0024532.jpg,141,96,251,246,ISIC_0024532
2313,2313,HAM10000_images_part_1/ISIC_0027985.jpg,102,44,143,170,ISIC_0027985
2314,2314,HAM10000_images_part_1/ISIC_0026443.jpg,242,110,134,146,ISIC_0026443
2315,2315,HAM10000_images_part_1/ISIC_0024903.jpg,132,36,363,393,ISIC_0024903
2316,2316,HAM10000_images_part_1/ISIC_0026872.jpg,66,153,194,241,ISIC_0026872
2317,2317,HAM10000_images_part_1/ISIC_0028687.jpg,168,105,113,110,ISIC_0028687
2318,2318,HAM10000_images_part_1/ISIC_0026866.jpg,174,114,233,212,ISIC_0026866
2319,2319,HAM10000_images_part_1/ISIC_0028693.jpg,231,198,148,164,ISIC_0028693
2320,2320,HAM10000_images_part_1/ISIC_0024917.jpg,320,195,193,186,ISIC_0024917
2321,2321,HAM10000_images_part_1/ISIC_0026696.jpg,138,112,263,273,ISIC_0026696
2322,2322,HAM10000_images_part_1/ISIC_0028863.jpg,131,40,284,369,ISIC_0028863
2323,2323,HAM10000_images_part_1/ISIC_0027588.jpg,0,358,192,142,ISIC_0027588
2324,2324,HAM10000_images_part_1/ISIC_0026682.jpg,303,89,121,159,ISIC_0026682
2325,2325,HAM10000_images_part_1/ISIC_0028877.jpg,342,181,143,172,ISIC_0028877
2326,2326,HAM10000_images_part_1/ISIC_0024718.jpg,93,59,463,401,ISIC_0024718
2327,2327,HAM10000_images_part_1/ISIC_0025406.jpg,171,81,216,267,ISIC_0025406
2328,2328,HAM10000_images_part_1/ISIC_0027211.jpg,233,142,141,157,ISIC_0027211
2329,2329,HAM10000_images_part_1/ISIC_0028122.jpg,104,39,344,335,ISIC_0028122
2330,2330,HAM10000_images_part_1/ISIC_0027577.jpg,0,121,186,224,ISIC_0027577
2331,2331,HAM10000_images_part_1/ISIC_0028644.jpg,41,67,509,306,ISIC_0028644
2332,2332,HAM10000_images_part_1/ISIC_0026669.jpg,164,21,295,235,ISIC_0026669
2333,2333,HAM10000_images_part_1/ISIC_0025360.jpg,115,31,359,275,ISIC_0025360
2334,2334,HAM10000_images_part_1/ISIC_0025374.jpg,84,0,446,422,ISIC_0025374
2335,2335,HAM10000_images_part_1/ISIC_0027563.jpg,152,34,282,278,ISIC_0027563
2336,2336,HAM10000_images_part_1/ISIC_0028650.jpg,18,58,137,124,ISIC_0028650
2337,2337,HAM10000_images_part_1/ISIC_0028888.jpg,294,0,356,449,ISIC_0028888
2338,2338,HAM10000_images_part_1/ISIC_0029228.jpg,176,0,287,288,ISIC_0029228
2339,2339,HAM10000_images_part_1/ISIC_0027205.jpg,263,24,243,239,ISIC_0027205
2340,2340,HAM10000_images_part_1/ISIC_0028136.jpg,82,120,431,334,ISIC_0028136
2341,2341,HAM10000_images_part_1/ISIC_0025412.jpg,103,13,474,436,ISIC_0025412
2342,2342,HAM10000_images_part_1/ISIC_0029200.jpg,90,15,465,421,ISIC_0029200
2343,2343,HAM10000_images_part_1/ISIC_0026133.jpg,0,36,523,368,ISIC_0026133
2344,2344,HAM10000_images_part_1/ISIC_0024724.jpg,107,0,404,398,ISIC_0024724
2345,2345,HAM10000_images_part_1/ISIC_0028678.jpg,117,0,458,449,ISIC_0028678
2346,2346,HAM10000_images_part_1/ISIC_0026655.jpg,207,100,252,247,ISIC_0026655
2347,2347,HAM10000_images_part_1/ISIC_0026899.jpg,115,0,323,375,ISIC_0026899
2348,2348,HAM10000_images_part_1/ISIC_0026641.jpg,0,174,109,107,ISIC_0026641
2349,2349,HAM10000_images_part_1/ISIC_0025348.jpg,87,39,272,329,ISIC_0025348
